dt,AverageTemperature
1801-11-01,-3.5090000000000003
1801-12-01,-2.216000000000001
1802-01-01,-0.3719999999999999
1802-02-01,1.8300000000000018
1802-04-01,2.9869999999999983
1802-05-01,1.3930000000000007
1802-06-01,1.1879999999999988
1802-07-01,-2.570999999999998
1802-08-01,-1.245000000000001
1802-09-01,0.1180000000000021
1802-10-01,-2.1350000000000016
1802-11-01,-4.306000000000001
1802-12-01,-3.4629999999999974
1803-01-01,-1.1920000000000002
1803-02-01,2.6679999999999993
1803-04-01,4.942
1803-05-01,1.9920000000000009
1803-06-01,-0.6140000000000008
1803-07-01,-1.7669999999999995
1803-08-01,-0.08599999999999497
1803-09-01,-1.058000000000007
1803-10-01,-2.4129999999999896
1803-11-01,-3.570000000000011
1803-12-01,-3.8279999999999994
1804-01-01,0.5219999999999985
1804-02-01,1.6670000000000016
1804-03-01,4.105
1804-05-01,1.561
1804-06-01,-0.7399999999999984
1804-07-01,-1.257999999999992
1804-08-01,-1.9060000000000095
1804-09-01,-0.2749999999999986
1804-10-01,-2.349
1804-11-01,-2.5400000000000027
1805-01-01,0.5899999999999999
1805-02-01,1.8629999999999995
1805-03-01,4.905999999999999
1805-04-01,3.0919999999999987
1805-05-01,3.043000000000003
1805-06-01,-0.1180000000000021
1805-07-01,-2.88999999999999
1805-08-01,0.14399999999999125
1805-09-01,-1.277000000000001
1805-10-01,-3.1050000000000004
1805-11-01,-2.879999999999999
1805-12-01,-1.8659999999999997
1806-01-01,-0.9929999999999986
1806-02-01,1.926999999999996
1806-03-01,3.9940000000000033
1806-04-01,4.346
1806-05-01,2.6119999999999983
1806-06-01,-1.9170000000000016
1806-07-01,-1.0589999999999975
1806-08-01,-0.10699999999999932
1806-09-01,-0.03300000000000125
1806-10-01,-3.100999999999999
1806-11-01,-3.3019999999999996
1806-12-01,-2.7899999999999956
1807-01-01,-1.6870000000000065
1807-02-01,2.824
1807-03-01,3.0246666666666684
1807-04-01,3.024666666666665
1807-05-01,3.0246666666666684
1807-06-01,1.6679999999999993
1807-07-01,-1.9100000000000001
1807-08-01,-1.183999999999994
1807-09-01,0.017999999999993577
1807-10-01,-2.8790000000000013
1807-11-01,-3.2109999999999985
1807-12-01,-2.0710000000000015
1808-01-01,-0.06270491803278588
1808-02-01,-0.06270491803278944
1808-03-01,-0.06270491803278233
1808-04-01,-0.06270491803278944
1808-05-01,-0.06270491803278588
1808-06-01,-0.06270491803278944
1808-07-01,-0.06270491803278588
1808-08-01,-0.06270491803278588
1808-09-01,-0.06270491803278944
1808-10-01,-0.06270491803278588
1808-11-01,-0.06270491803278588
1808-12-01,-0.06270491803278588
1809-01-01,-0.06270491803278944
1809-02-01,-0.06270491803278588
1809-03-01,-0.06270491803278588
1809-04-01,-0.06270491803278588
1809-05-01,-0.06270491803278944
1809-06-01,-0.06270491803278588
1809-07-01,-0.06270491803278588
1809-08-01,-0.06270491803278944
1809-09-01,-0.06270491803278588
1809-10-01,-0.06270491803278588
1809-11-01,-0.06270491803278588
1809-12-01,-0.06270491803278944
1810-01-01,-0.06270491803278588
1810-02-01,-0.06270491803278588
1810-03-01,-0.06270491803278588
1810-04-01,-0.06270491803278944
1810-05-01,-0.06270491803278588
1810-06-01,-0.06270491803278588
1810-07-01,-0.06270491803278944
1810-08-01,-0.06270491803278588
1810-09-01,-0.06270491803278588
1810-10-01,-0.06270491803278588
1810-11-01,-0.06270491803278944
1810-12-01,-0.06270491803278588
1811-01-01,-0.06270491803278766
1811-02-01,-0.06270491803278588
1811-03-01,-0.06270491803278766
1811-04-01,-0.06270491803278588
1811-05-01,-0.06270491803278766
1811-06-01,-0.06270491803278588
1811-07-01,-0.06270491803278588
1811-08-01,-0.06270491803278944
1811-09-01,-0.06270491803278588
1811-10-01,-0.06270491803278766
1811-11-01,-0.06270491803278588
1811-12-01,-0.06270491803278588
1812-01-01,-0.06270491803278766
1812-02-01,-0.06270491803278588
1812-03-01,-0.06270491803278766
1812-04-01,-0.06270491803278944
1812-05-01,-0.06270491803278766
1812-06-01,-0.06270491803278411
1812-07-01,-0.06270491803278588
1812-08-01,-0.06270491803278766
1812-09-01,-0.06270491803278766
1812-10-01,-0.06270491803278588
1812-11-01,-0.06270491803278766
1812-12-01,-0.06270491803278411
1813-01-01,-0.06270491803278944
1813-02-01,4.07
1813-03-01,2.8599999999999994
1813-05-01,2.641999999999996
1813-06-01,-2.2079999999999984
1813-07-01,-1.4510000000000005
1813-08-01,-1.5770000000000017
1813-09-01,0.46900000000000475
1813-10-01,-2.575000000000003
1813-11-01,-2.122
1814-01-01,-0.36600000000000144
1814-02-01,3.146000000000001
1814-03-01,3.617000000000001
1814-04-01,4.312999999999999
1814-05-01,1.2020000000000017
1814-06-01,1.2019999999999982
1814-07-01,-3.3999999999999986
1814-08-01,-0.20499999999999474
1814-09-01,-0.742000000000008
1814-10-01,-2.0829999999999984
1814-11-01,-1.4929999999999986
1814-12-01,-2.436
1815-01-01,-2.6560000000000024
1815-02-01,3.242000000000001
1815-03-01,3.0509999999999984
1815-05-01,1.9079999999999977
1815-06-01,-2.716999999999995
1815-07-01,-0.20699999999999363
1815-08-01,-0.7390000000000079
1815-09-01,-0.4230000000000018
1815-10-01,-3.120000000000001
1815-11-01,-3.1690000000000005
1815-12-01,-3.4929999999999986
1816-01-01,1.0039999999999978
1816-02-01,-0.125
1816-04-01,3.886999999999997
1816-05-01,3.213000000000001
1816-06-01,-1.350999999999999
1816-07-01,-3.1030000000000015
1816-08-01,-0.21199999999998909
1816-09-01,-0.8710000000000093
1816-10-01,-2.5730000000000004
1816-11-01,-2.437000000000001
1816-12-01,-3.153999999999998
1817-01-01,0.10299999999999976
1817-02-01,2.911999999999999
1817-03-01,3.722999999999999
1817-04-01,4.501000000000001
1817-05-01,1.2280000000000015
1817-06-01,-1.1449999999999996
1817-07-01,-1.5210000000000008
1817-08-01,0.054999999999999716
1817-09-01,-2.3560000000000016
1817-10-01,-1.4100000000000001
1817-11-01,-2.59
1817-12-01,-3.7409999999999997
1818-01-01,0.5040000000000013
1818-02-01,1.9469999999999992
1818-04-01,4.698
1818-05-01,2.1690000000000005
1818-06-01,-1.0630000000000024
1818-07-01,-3.5869999999999997
1818-08-01,-0.5729999999999933
1818-09-01,-0.6710000000000029
1818-10-01,-2.0320000000000036
1818-11-01,-2.690999999999999
1818-12-01,-3.157
1819-01-01,-1.7929999999999993
1819-02-01,3.230999999999998
1819-03-01,4.405000000000001
1819-04-01,3.9979999999999976
1819-05-01,2.6430000000000007
1819-06-01,-0.41799999999999926
1819-07-01,-2.343
1819-08-01,-0.7319999999999993
1819-09-01,-0.5559999999999974
1819-10-01,-1.3510000000000026
1819-11-01,-3.279
1819-12-01,-4.014999999999999
1820-01-01,-1.0660000000000025
1820-02-01,2.6370000000000022
1820-05-01,1.4569999999999972
1820-06-01,-0.8399999999999999
1820-07-01,-2.2709999999999972
1820-08-01,-1.123000000000001
1820-09-01,0.0470000000000006
1820-10-01,-2.1090000000000018
1820-11-01,-3.224999999999998
1820-12-01,-3.553999999999995
1821-01-01,1.2599999999999945
1821-02-01,2.664999999999999
1821-03-01,3.8760000000000012
1821-04-01,2.814
1821-05-01,2.990000000000002
1821-06-01,-1.049000000000003
1821-07-01,-2.389999999999997
1821-08-01,-0.5050000000000026
1821-09-01,-1.4810000000000016
1821-10-01,-1.1429999999999971
1821-11-01,-2.6340000000000003
1821-12-01,-3.376999999999999
1822-01-01,0.48799999999999955
1822-02-01,3.1899999999999977
1822-03-01,4.815999999999999
1822-04-01,1.6070000000000029
1822-05-01,2.4349999999999987
1822-06-01,-1.1099999999999994
1822-07-01,-1.7929999999999993
1822-08-01,-1.5249999999999986
1822-09-01,-0.6220000000000034
1822-10-01,-2.0010000000000012
1822-11-01,-3.183
1822-12-01,-3.2779999999999987
1823-01-01,0.8240000000000016
1823-02-01,2.478999999999999
1823-03-01,4.108999999999998
1823-04-01,4.300000000000001
1823-05-01,1.657
1823-06-01,-0.1479999999999997
1823-07-01,-2.5759999999999934
1823-08-01,-1.5409999999999968
1823-09-01,-1.2680000000000113
1823-10-01,-0.7349999999999994
1823-11-01,-3.7620000000000005
1823-12-01,-2.2479999999999976
1824-01-01,0.1739999999999995
1824-02-01,2.003
1824-03-01,4.410999999999998
1824-04-01,3.7870000000000026
1824-05-01,2.0269999999999975
1824-06-01,-0.22100000000000009
1824-07-01,-1.2909999999999968
1824-08-01,-2.091000000000001
1824-09-01,-0.15800000000000125
1824-10-01,-3.041999999999998
1824-11-01,-2.2020000000000017
1824-12-01,-1.811
1825-01-01,-1.3229999999999933
1825-02-01,2.1419999999999924
1825-03-01,4.056000000000001
1825-04-01,4.337
1825-05-01,1.568999999999999
1825-06-01,-0.31999999999999673
1825-07-01,-2.34
1825-08-01,-1.5250000000000021
1825-09-01,-0.4259999999999984
1825-10-01,-1.7460000000000022
1825-11-01,-2.137999999999998
1825-12-01,-3.9750000000000014
1826-01-01,0.0010000000000012221
1826-02-01,1.3039999999999985
1826-04-01,4.0710000000000015
1826-05-01,2.649000000000001
1826-06-01,-2.1110000000000007
1826-07-01,-1.1999999999999993
1826-08-01,-1.9899999999999913
1826-09-01,-0.1930000000000085
1826-10-01,-1.3570000000000029
1826-11-01,-2.544999999999998
1826-12-01,-2.4909999999999997
1827-01-01,-0.7000000000000028
1827-02-01,1.9150000000000027
1827-03-01,4.361999999999998
1827-04-01,4.027000000000001
1827-05-01,1.3829999999999991
1827-06-01,-0.5879999999999974
1827-07-01,-1.6900000000000013
1827-08-01,-1.5489999999999995
1827-09-01,-1.0620000000000012
1827-10-01,-1.413999999999998
1827-11-01,-2.253
1827-12-01,-4.030000000000001
1828-01-01,-0.8589999999999982
1828-02-01,2.647999999999996
1828-03-01,4.912000000000003
1828-04-01,3.5619999999999976
1828-05-01,2.307000000000002
1828-06-01,0.14099999999999824
1828-07-01,-2.5209999999999972
1828-08-01,-1.4450000000000003
1828-09-01,-1.8230000000000004
1828-10-01,-0.4930000000000021
1828-11-01,-2.5549999999999997
1828-12-01,-3.448999999999998
1829-01-01,-0.5869999999999997
1829-02-01,1.3840000000000003
1829-04-01,3.676000000000002
1829-05-01,2.767999999999997
1829-06-01,-1.0060000000000002
1829-07-01,-2.038999999999998
1829-08-01,-1.1529999999999987
1829-09-01,-0.9760000000000026
1829-10-01,-0.8429999999999964
1829-11-01,-3.8960000000000043
1829-12-01,-2.9639999999999986
1830-01-01,0.1490000000000009
1830-02-01,2.7089999999999996
1830-03-01,3.3000000000000007
1830-04-01,4.437999999999999
1830-05-01,0.4089999999999989
1830-06-01,0.7230000000000025
1830-07-01,-1.2710000000000008
1830-08-01,-1.9160000000000004
1830-09-01,-0.9009999999999998
1830-10-01,-1.3399999999999999
1830-11-01,-1.6239999999999988
1830-12-01,-3.492000000000001
1831-01-01,-1.5169999999999995
1831-02-01,2.581999999999997
1831-03-01,4.41
1831-04-01,3.1330000000000027
1831-05-01,3.230999999999998
1831-06-01,-0.7119999999999997
1831-07-01,-2.9639999999999986
1831-08-01,-1.338000000000001
1831-09-01,-0.8509999999999991
1831-10-01,-1.2620000000000005
1831-11-01,-3.493000000000002
1831-12-01,-2.792999999999992
1832-01-01,-0.4300000000000068
1832-02-01,2.1240000000000023
1832-04-01,4.064000000000004
1832-05-01,2.375
1832-06-01,-1.434000000000001
1832-07-01,-1.434000000000001
1832-08-01,-1.711000000000002
1832-09-01,-1.1829999999999998
1832-10-01,-1.1749999999999972
1832-11-01,-3.581000000000003
1832-12-01,-1.2299999999999969
1833-01-01,-1.2300000000000004
1833-02-01,2.3859999999999992
1833-03-01,3.759999999999998
1833-04-01,3.761000000000003
1833-05-01,2.038999999999998
1833-06-01,0.22000000000000242
1833-07-01,-2.261000000000003
1833-08-01,-1.6869999999999976
1833-09-01,-0.3960000000000008
1833-10-01,-1.8590000000000018
1833-11-01,-2.2559999999999967
1833-12-01,-3.2340000000000018
1834-01-01,-1.8589999999999982
1834-02-01,3.562999999999999
1834-03-01,4.4830000000000005
1834-04-01,3.1129999999999995
1834-05-01,3.466000000000001
1834-06-01,-1.8580000000000005
1834-07-01,-1.8240000000000016
1834-08-01,-1.0779999999999994
1834-09-01,-0.2789999999999999
1834-10-01,-2.065999999999999
1834-11-01,-2.6430000000000007
1834-12-01,-2.782
1835-01-01,-0.7380000000000031
1835-02-01,2.1190000000000033
1835-03-01,3.3119999999999976
1835-04-01,3.753
1835-05-01,2.1320000000000014
1835-06-01,-0.6720000000000006
1835-07-01,-1.936
1835-08-01,-1.0919999999999987
1835-09-01,-0.5440000000000005
1835-10-01,-1.4179999999999993
1835-11-01,-3.8200000000000003
1835-12-01,-3.107000000000001
1836-01-01,0.5860000000000003
1836-02-01,2.3790000000000013
1836-03-01,4.315999999999999
1836-04-01,3.6069999999999993
1836-05-01,2.5970000000000013
1836-06-01,-0.43900000000000006
1836-07-01,-2.34
1836-08-01,-1.3500000000000014
1836-09-01,-0.038000000000000256
1836-10-01,-1.306000000000001
1836-11-01,-4.389999999999997
1836-12-01,-2.093
1837-01-01,-0.2480000000000011
1837-02-01,2.495000000000001
